Time,Energy,Active_Power
2025-11-25 17:26:34,7415433,327
2025-11-25 17:26:34,7415433,410
2025-11-25 17:26:34,7415433,410
2025-11-25 17:26:34,7415433,410
2025-11-25 17:26:35,7415433,410
2025-11-25 17:26:35,7415433,410
2025-11-25 17:26:35,7415433,410
2025-11-25 17:26:35,7415433,410
2025-11-25 17:26:35,7415433,484
2025-11-25 17:26:36,7415433,484
2025-11-25 17:26:36,7415433,524
2025-11-25 17:26:36,7415433,524
2025-11-25 17:26:36,7415433,525
2025-11-25 17:26:36,7415433,525
2025-11-25 17:26:36,7415433,524
2025-11-25 17:26:37,7415433,524
2025-11-25 17:26:37,7415433,524
2025-11-25 17:26:37,7415433,524
2025-11-25 17:26:37,7415434,528
2025-11-25 17:26:37,7415434,528
2025-11-25 17:26:38,7415434,527
2025-11-25 17:26:38,7415434,527
2025-11-25 17:26:38,7415434,527
2025-11-25 17:26:38,7415434,523
2025-11-25 17:26:38,7415434,523
2025-11-25 17:26:38,7415434,521
2025-11-25 17:26:39,7415434,521
2025-11-25 17:26:39,7415434,521
2025-11-25 17:26:39,7415434,521
2025-11-25 17:26:39,7415434,522
2025-11-25 17:26:39,7415434,522
2025-11-25 17:26:40,7415434,523
2025-11-25 17:26:40,7415434,523
2025-11-25 17:26:40,7415434,523
2025-11-25 17:26:40,7415434,523
2025-11-25 17:26:40,7415434,523
2025-11-25 17:26:40,7415434,521
2025-11-25 17:26:41,7415434,521
2025-11-25 17:26:41,7415434,521
2025-11-25 17:26:41,7415434,521
2025-11-25 17:26:41,7415434,521
2025-11-25 17:26:41,7415434,521
2025-11-25 17:26:42,7415434,521
2025-11-25 17:26:42,7415434,521
2025-11-25 17:26:42,7415434,521
2025-11-25 17:26:42,7415434,522
2025-11-25 17:26:42,7415434,522
2025-11-25 17:26:42,7415434,519
2025-11-25 17:26:43,7415434,519
2025-11-25 17:26:43,7415434,519
2025-11-25 17:26:43,7415434,515
2025-11-25 17:26:43,7415435,515
2025-11-25 17:26:43,7415435,516
2025-11-25 17:26:44,7415435,516
2025-11-25 17:26:44,7415435,516
2025-11-25 17:26:44,7415435,516
2025-11-25 17:26:44,7415435,523
2025-11-25 17:26:44,7415435,523
2025-11-25 17:26:44,7415435,518
2025-11-25 17:26:45,7415435,518
2025-11-25 17:26:45,7415435,518
2025-11-25 17:26:45,7415435,520
2025-11-25 17:26:45,7415435,520
2025-11-25 17:26:45,7415435,520
2025-11-25 17:26:46,7415435,520
2025-11-25 17:26:46,7415435,520
2025-11-25 17:26:46,7415435,520
2025-11-25 17:26:46,7415435,518
2025-11-25 17:26:46,7415435,518
2025-11-25 17:26:47,7415435,516
2025-11-25 17:26:47,7415435,516
2025-11-25 17:26:47,7415435,516
2025-11-25 17:26:47,7415435,520
2025-11-25 17:26:47,7415435,520
2025-11-25 17:26:47,7415435,520
2025-11-25 17:26:48,7415435,520
2025-11-25 17:26:48,7415435,520
2025-11-25 17:26:48,7415435,520
2025-11-25 17:26:48,7415435,517
2025-11-25 17:26:48,7415435,517
2025-11-25 17:26:49,7415435,519
2025-11-25 17:26:49,7415435,519
2025-11-25 17:26:49,7415435,519
2025-11-25 17:26:49,7415435,519
2025-11-25 17:26:49,7415435,519
2025-11-25 17:26:49,7415436,518
2025-11-25 17:26:50,7415436,518
2025-11-25 17:26:50,7415436,518
2025-11-25 17:26:50,7415436,518
2025-11-25 17:26:50,7415436,517
2025-11-25 17:26:50,7415436,517
2025-11-25 17:26:51,7415436,517
2025-11-25 17:26:51,7415436,517
2025-11-25 17:26:51,7415436,517
2025-11-25 17:26:51,7415436,515
2025-11-25 17:26:51,7415436,515
2025-11-25 17:26:51,7415436,515
2025-11-25 17:26:52,7415436,515
2025-11-25 17:26:52,7415436,515
2025-11-25 17:26:52,7415436,516
2025-11-25 17:26:52,7415436,516
2025-11-25 17:26:52,7415436,515
2025-11-25 17:26:53,7415436,515
2025-11-25 17:26:53,7415436,515
2025-11-25 17:26:53,7415436,515
2025-11-25 17:26:53,7415436,516
2025-11-25 17:26:53,7415436,516
2025-11-25 17:26:53,7415436,515
2025-11-25 17:26:54,7415436,515
2025-11-25 17:26:54,7415436,515
2025-11-25 17:26:54,7415436,518
2025-11-25 17:26:54,7415436,518
2025-11-25 17:26:54,7415436,516
2025-11-25 17:26:55,7415436,516
2025-11-25 17:26:55,7415436,516
2025-11-25 17:26:55,7415436,516
2025-11-25 17:26:55,7415436,517
2025-11-25 17:26:55,7415436,517
2025-11-25 17:26:56,7415436,516
2025-11-25 17:26:56,7415436,516
2025-11-25 17:26:56,7415436,516
2025-11-25 17:26:56,7415436,518
2025-11-25 17:26:56,7415437,518
2025-11-25 17:26:56,7415437,519
2025-11-25 17:26:57,7415437,519
2025-11-25 17:26:57,7415437,519
2025-11-25 17:26:57,7415437,519
2025-11-25 17:26:57,7415437,515
2025-11-25 17:26:57,7415437,513
2025-11-25 17:26:58,7415437,513
2025-11-25 17:26:58,7415437,513
2025-11-25 17:26:58,7415437,513
2025-11-25 17:26:58,7415437,517
2025-11-25 17:26:58,7415437,517
2025-11-25 17:26:58,7415437,516
2025-11-25 17:26:59,7415437,516
2025-11-25 17:26:59,7415437,516
2025-11-25 17:26:59,7415437,516
2025-11-25 17:26:59,7415437,515
2025-11-25 17:26:59,7415437,516
2025-11-25 17:27:00,7415437,516
2025-11-25 17:27:00,7415437,516
2025-11-25 17:27:00,7415437,516
2025-11-25 17:27:00,7415437,515
2025-11-25 17:27:00,7415437,515
2025-11-25 17:27:01,7415437,515
2025-11-25 17:27:01,7415437,515
2025-11-25 17:27:01,7415437,515
2025-11-25 17:27:01,7415437,514
2025-11-25 17:27:01,7415437,514
2025-11-25 17:27:01,7415437,512
2025-11-25 17:27:02,7415437,512
2025-11-25 17:27:02,7415437,512
2025-11-25 17:27:02,7415437,512
2025-11-25 17:27:02,7415437,514
2025-11-25 17:27:02,7415437,514
2025-11-25 17:27:03,7415437,513
2025-11-25 17:27:03,7415437,513
2025-11-25 17:27:03,7415437,513
2025-11-25 17:27:03,7415437,508
2025-11-25 17:27:03,7415438,508
2025-11-25 17:27:03,7415438,511
2025-11-25 17:27:04,7415438,511
2025-11-25 17:27:04,7415438,511
2025-11-25 17:27:04,7415438,511
2025-11-25 17:27:04,7415438,510
2025-11-25 17:27:04,7415438,510
2025-11-25 17:27:05,7415438,512
2025-11-25 17:27:05,7415438,512
2025-11-25 17:27:05,7415438,512
2025-11-25 17:27:05,7415438,513
2025-11-25 17:27:05,7415438,513
2025-11-25 17:27:05,7415438,515
2025-11-25 17:27:06,7415438,515
2025-11-25 17:27:06,7415438,515
2025-11-25 17:27:06,7415438,515
2025-11-25 17:27:06,7415438,516
2025-11-25 17:27:06,7415438,516
2025-11-25 17:27:07,7415438,514
2025-11-25 17:27:07,7415438,514
2025-11-25 17:27:07,7415438,514
2025-11-25 17:27:07,7415438,515
2025-11-25 17:27:07,7415438,515
2025-11-25 17:27:07,7415438,515
2025-11-25 17:27:08,7415438,515
2025-11-25 17:27:08,7415438,515
2025-11-25 17:27:08,7415438,515
2025-11-25 17:27:08,7415438,514
2025-11-25 17:27:08,7415438,514
2025-11-25 17:27:09,7415438,514
2025-11-25 17:27:09,7415438,514
2025-11-25 17:27:09,7415438,514
2025-11-25 17:27:09,7415438,514
2025-11-25 17:27:09,7415439,512
2025-11-25 17:27:09,7415439,512
2025-11-25 17:27:10,7415439,512
2025-11-25 17:27:10,7415439,512
2025-11-25 17:27:10,7415439,512
2025-11-25 17:27:10,7415439,511
2025-11-25 17:27:10,7415439,511
2025-11-25 17:27:10,7415439,513
2025-11-25 17:27:11,7415439,513
2025-11-25 17:27:11,7415439,513
2025-11-25 17:27:11,7415439,513
2025-11-25 17:27:11,7415439,512
2025-11-25 17:27:11,7415439,512
2025-11-25 17:27:12,7415439,512
2025-11-25 17:27:12,7415439,512
2025-11-25 17:27:12,7415439,512
2025-11-25 17:27:12,7415439,513
2025-11-25 17:27:12,7415439,513
2025-11-25 17:27:13,7415439,512
2025-11-25 17:27:13,7415439,512
2025-11-25 17:27:13,7415439,512
2025-11-25 17:27:13,7415439,512
2025-11-25 17:27:13,7415439,512
2025-11-25 17:27:13,7415439,513
2025-11-25 17:27:14,7415439,513
2025-11-25 17:27:14,7415439,513
2025-11-25 17:27:14,7415439,513
2025-11-25 17:27:14,7415439,512
2025-11-25 17:27:14,7415439,512
2025-11-25 17:27:15,7415439,513
2025-11-25 17:27:15,7415439,513
2025-11-25 17:27:15,7415439,513
2025-11-25 17:27:15,7415439,513
2025-11-25 17:27:15,7415439,513
2025-11-25 17:27:15,7415439,513
2025-11-25 17:27:16,7415439,513
2025-11-25 17:27:16,7415439,513
2025-11-25 17:27:16,7415440,513
2025-11-25 17:27:16,7415440,513
2025-11-25 17:27:16,7415440,513
2025-11-25 17:27:17,7415440,511
2025-11-25 17:27:17,7415440,511
2025-11-25 17:27:17,7415440,512
2025-11-25 17:27:17,7415440,512
2025-11-25 17:27:17,7415440,512
2025-11-25 17:27:17,7415440,513
2025-11-25 17:27:18,7415440,513
2025-11-25 17:27:18,7415440,513
2025-11-25 17:27:18,7415440,513
2025-11-25 17:27:18,7415440,513
2025-11-25 17:27:18,7415440,513
2025-11-25 17:27:19,7415440,512
2025-11-25 17:27:19,7415440,512
2025-11-25 17:27:19,7415440,512
2025-11-25 17:27:19,7415440,512
2025-11-25 17:27:19,7415440,512
2025-11-25 17:27:19,7415440,513
2025-11-25 17:27:20,7415440,513
2025-11-25 17:27:20,7415440,516
2025-11-25 17:27:20,7415440,516
2025-11-25 17:27:20,7415440,516
2025-11-25 17:27:20,7415440,516
2025-11-25 17:27:21,7415440,511
2025-11-25 17:27:21,7415440,511
2025-11-25 17:27:21,7415440,511
2025-11-25 17:27:21,7415440,511
2025-11-25 17:27:21,7415440,511
2025-11-25 17:27:22,7415440,512
2025-11-25 17:27:22,7415440,512
2025-11-25 17:27:22,7415440,512
2025-11-25 17:27:22,7415440,512
2025-11-25 17:27:22,7415440,512
2025-11-25 17:27:22,7415440,512
2025-11-25 17:27:23,7415441,512
2025-11-25 17:27:23,7415441,512
2025-11-25 17:27:23,7415441,512
2025-11-25 17:27:23,7415441,512
2025-11-25 17:27:23,7415441,512
2025-11-25 17:27:24,7415441,512
2025-11-25 17:27:24,7415441,512
2025-11-25 17:27:24,7415441,512
2025-11-25 17:27:24,7415441,512
2025-11-25 17:27:24,7415441,512
2025-11-25 17:27:24,7415441,512
2025-11-25 17:27:25,7415441,512
2025-11-25 17:27:25,7415441,512
2025-11-25 17:27:25,7415441,512
2025-11-25 17:27:25,7415441,512
2025-11-25 17:27:25,7415441,512
2025-11-25 17:27:26,7415441,511
2025-11-25 17:27:26,7415441,511
2025-11-25 17:27:26,7415441,513
2025-11-25 17:27:26,7415441,513
2025-11-25 17:27:26,7415441,513
2025-11-25 17:27:27,7415441,510
2025-11-25 17:27:27,7415441,510
2025-11-25 17:27:27,7415441,511
2025-11-25 17:27:27,7415441,511
2025-11-25 17:27:27,7415441,511
2025-11-25 17:27:27,7415441,511
2025-11-25 17:27:28,7415441,511
2025-11-25 17:27:28,7415441,512
2025-11-25 17:27:28,7415441,512
2025-11-25 17:27:28,7415441,512
2025-11-25 17:27:28,7415441,512
2025-11-25 17:27:29,7415441,510
2025-11-25 17:27:29,7415441,510
2025-11-25 17:27:29,7415442,512
2025-11-25 17:27:29,7415442,512
2025-11-25 17:27:29,7415442,512
2025-11-25 17:27:29,7415442,512
2025-11-25 17:27:30,7415442,512
2025-11-25 17:27:30,7415442,513
2025-11-25 17:27:30,7415442,513
2025-11-25 17:27:30,7415442,513
2025-11-25 17:27:30,7415442,513
2025-11-25 17:27:31,7415442,510
2025-11-25 17:27:31,7415442,510
2025-11-25 17:27:31,7415442,510
2025-11-25 17:27:31,7415442,510
2025-11-25 17:27:31,7415442,510
2025-11-25 17:27:31,7415442,511
2025-11-25 17:27:32,7415442,511
2025-11-25 17:27:32,7415442,511
2025-11-25 17:27:32,7415442,511
2025-11-25 17:27:32,7415442,511
2025-11-25 17:27:32,7415442,511
2025-11-25 17:27:33,7415442,511
2025-11-25 17:27:33,7415442,511
2025-11-25 17:27:33,7415442,511
2025-11-25 17:27:33,7415442,506
2025-11-25 17:27:33,7415442,506
2025-11-25 17:27:34,7415442,506
2025-11-25 17:27:34,7415442,506
2025-11-25 17:27:34,7415442,508
2025-11-25 17:27:34,7415442,508
2025-11-25 17:27:34,7415442,508
2025-11-25 17:27:34,7415442,508
2025-11-25 17:27:35,7415442,508
2025-11-25 17:27:35,7415442,510
2025-11-25 17:27:35,7415442,510
2025-11-25 17:27:35,7415442,510
2025-11-25 17:27:35,7415442,510
2025-11-25 17:27:36,7415443,510
2025-11-25 17:27:36,7415443,510
2025-11-25 17:27:36,7415443,509
2025-11-25 17:27:36,7415443,509
2025-11-25 17:27:36,7415443,509
2025-11-25 17:27:36,7415443,507
2025-11-25 17:27:37,7415443,507
2025-11-25 17:27:37,7415443,509
2025-11-25 17:27:37,7415443,509
2025-11-25 17:27:37,7415443,509
2025-11-25 17:27:37,7415443,509
2025-11-25 17:27:38,7415443,509
2025-11-25 17:27:38,7415443,509
2025-11-25 17:27:38,7415443,508
2025-11-25 17:27:38,7415443,508
2025-11-25 17:27:38,7415443,508
2025-11-25 17:27:38,7415443,509
2025-11-25 17:27:39,7415443,509
2025-11-25 17:27:39,7415443,509
2025-11-25 17:27:39,7415443,509
2025-11-25 17:27:39,7415443,509
2025-11-25 17:27:39,7415443,509
2025-11-25 17:27:40,7415443,509
2025-11-25 17:27:40,7415443,509
2025-11-25 17:27:40,7415443,510
2025-11-25 17:27:40,7415443,510
2025-11-25 17:27:40,7415443,510
2025-11-25 17:27:40,7415443,510
2025-11-25 17:27:41,7415443,513
2025-11-25 17:27:41,7415443,510
2025-11-25 17:27:41,7415443,510
2025-11-25 17:27:41,7415443,510
2025-11-25 17:27:41,7415443,510
2025-11-25 17:27:42,7415443,508
2025-11-25 17:27:42,7415443,508
2025-11-25 17:27:42,7415443,509
2025-11-25 17:27:42,7415443,509
2025-11-25 17:27:42,7415443,509
2025-11-25 17:27:42,7415443,510
2025-11-25 17:27:43,7415444,510
2025-11-25 17:27:43,7415444,508
2025-11-25 17:27:43,7415444,508
2025-11-25 17:27:43,7415444,508
2025-11-25 17:27:43,7415444,508
2025-11-25 17:27:44,7415444,509
2025-11-25 17:27:44,7415444,509
2025-11-25 17:27:44,7415444,509
2025-11-25 17:27:44,7415444,509
2025-11-25 17:27:44,7415444,509
2025-11-25 17:27:44,7415444,511
2025-11-25 17:27:45,7415444,511
2025-11-25 17:27:45,7415444,511
2025-11-25 17:27:45,7415444,511
2025-11-25 17:27:45,7415444,511
2025-11-25 17:27:45,7415444,511
2025-11-25 17:27:46,7415444,508
2025-11-25 17:27:46,7415444,508
2025-11-25 17:27:46,7415444,510
2025-11-25 17:27:46,7415444,510
2025-11-25 17:27:46,7415444,510
2025-11-25 17:27:47,7415444,509
2025-11-25 17:27:47,7415444,509
2025-11-25 17:27:47,7415444,509
2025-11-25 17:27:47,7415444,509
2025-11-25 17:27:47,7415444,509
2025-11-25 17:27:47,7415444,509
2025-11-25 17:27:48,7415444,509
2025-11-25 17:27:48,7415444,509
2025-11-25 17:27:48,7415444,509
2025-11-25 17:27:48,7415444,509
2025-11-25 17:27:48,7415444,509
2025-11-25 17:27:49,7415444,508
2025-11-25 17:27:49,7415444,508
2025-11-25 17:27:49,7415444,509
2025-11-25 17:27:49,7415445,509
2025-11-25 17:27:49,7415445,509
2025-11-25 17:27:49,7415445,509
2025-11-25 17:27:50,7415445,506
2025-11-25 17:27:50,7415445,509
2025-11-25 17:27:50,7415445,509
2025-11-25 17:27:50,7415445,509
2025-11-25 17:27:50,7415445,509
2025-11-25 17:27:51,7415445,508
2025-11-25 17:27:51,7415445,508
2025-11-25 17:27:51,7415445,508
2025-11-25 17:27:51,7415445,508
2025-11-25 17:27:51,7415445,508
2025-11-25 17:27:52,7415445,507
2025-11-25 17:27:52,7415445,507
2025-11-25 17:27:52,7415445,506
2025-11-25 17:27:52,7415445,506
2025-11-25 17:27:52,7415445,506
2025-11-25 17:27:52,7415445,506
2025-11-25 17:27:53,7415445,508
2025-11-25 17:27:53,7415445,508
2025-11-25 17:27:53,7415445,508
2025-11-25 17:27:53,7415445,508
2025-11-25 17:27:53,7415445,508
2025-11-25 17:27:54,7415445,508
2025-11-25 17:27:54,7415445,508
2025-11-25 17:27:54,7415445,506
2025-11-25 17:27:54,7415445,506
2025-11-25 17:27:54,7415445,506
2025-11-25 17:27:54,7415445,506
2025-11-25 17:27:55,7415445,508
2025-11-25 17:27:55,7415445,508
2025-11-25 17:27:55,7415445,510
2025-11-25 17:27:55,7415445,510
2025-11-25 17:27:55,7415445,510
2025-11-25 17:27:56,7415445,508
2025-11-25 17:27:56,7415446,508
2025-11-25 17:27:56,7415446,508
2025-11-25 17:27:56,7415446,508
2025-11-25 17:27:56,7415446,508
2025-11-25 17:27:56,7415446,508
2025-11-25 17:27:57,7415446,508
2025-11-25 17:27:57,7415446,508
2025-11-25 17:27:57,7415446,507
2025-11-25 17:27:57,7415446,507
2025-11-25 17:27:57,7415446,507
2025-11-25 17:27:58,7415446,505
2025-11-25 17:27:58,7415446,505
2025-11-25 17:27:58,7415446,507
2025-11-25 17:27:58,7415446,507
2025-11-25 17:27:58,7415446,507
2025-11-25 17:27:58,7415446,507
2025-11-25 17:27:59,7415446,508
2025-11-25 17:27:59,7415446,510
2025-11-25 17:27:59,7415446,510
2025-11-25 17:27:59,7415446,510
2025-11-25 17:27:59,7415446,510
2025-11-25 17:28:00,7415446,508
2025-11-25 17:28:00,7415446,508
2025-11-25 17:28:00,7415446,507
2025-11-25 17:28:00,7415446,507
2025-11-25 17:28:00,7415446,507
2025-11-25 17:28:01,7415446,507
2025-11-25 17:28:01,7415446,507
2025-11-25 17:28:01,7415446,509
2025-11-25 17:28:01,7415446,509
2025-11-25 17:28:01,7415446,509
2025-11-25 17:28:01,7415446,509
2025-11-25 17:28:02,7415446,505
2025-11-25 17:28:02,7415446,505
2025-11-25 17:28:02,7415446,506
2025-11-25 17:28:02,7415446,506
2025-11-25 17:28:02,7415446,506
2025-11-25 17:28:03,7415446,505
2025-11-25 17:28:03,7415447,505
2025-11-25 17:28:03,7415447,506
2025-11-25 17:28:03,7415447,506
2025-11-25 17:28:03,7415447,506
2025-11-25 17:28:03,7415447,506
2025-11-25 17:28:04,7415447,505
2025-11-25 17:28:04,7415447,506
2025-11-25 17:28:04,7415447,506
2025-11-25 17:28:04,7415447,506
2025-11-25 17:28:04,7415447,506
2025-11-25 17:28:05,7415447,506
2025-11-25 17:28:05,7415447,506
2025-11-25 17:28:05,7415447,509
2025-11-25 17:28:05,7415447,509
2025-11-25 17:28:05,7415447,509
2025-11-25 17:28:06,7415447,508
2025-11-25 17:28:06,7415447,508
2025-11-25 17:28:06,7415447,508
2025-11-25 17:28:06,7415447,508
2025-11-25 17:28:06,7415447,508
2025-11-25 17:28:06,7415447,508
2025-11-25 17:28:07,7415447,509
2025-11-25 17:28:07,7415447,508
2025-11-25 17:28:07,7415447,508
2025-11-25 17:28:07,7415447,508
2025-11-25 17:28:07,7415447,508
2025-11-25 17:28:08,7415447,508
2025-11-25 17:28:08,7415447,508
2025-11-25 17:28:08,7415447,509
2025-11-25 17:28:08,7415447,509
2025-11-25 17:28:08,7415447,509
2025-11-25 17:28:09,7415447,508
2025-11-25 17:28:09,7415447,508
2025-11-25 17:28:09,7415447,505
2025-11-25 17:28:09,7415448,505
2025-11-25 17:28:09,7415448,505
2025-11-25 17:28:09,7415448,505
2025-11-25 17:28:10,7415448,506
2025-11-25 17:28:10,7415448,506
2025-11-25 17:28:10,7415448,506
2025-11-25 17:28:10,7415448,506
2025-11-25 17:28:10,7415448,506
2025-11-25 17:28:11,7415448,506
2025-11-25 17:28:11,7415448,506
2025-11-25 17:28:11,7415448,505
2025-11-25 17:28:11,7415448,505
2025-11-25 17:28:11,7415448,505
2025-11-25 17:28:11,7415448,505
2025-11-25 17:28:12,7415448,506
2025-11-25 17:28:12,7415448,506
2025-11-25 17:28:12,7415448,506
2025-11-25 17:28:12,7415448,506
2025-11-25 17:28:12,7415448,506
2025-11-25 17:28:13,7415448,503
2025-11-25 17:28:13,7415448,503
2025-11-25 17:28:13,7415448,504
2025-11-25 17:28:13,7415448,504
2025-11-25 17:28:13,7415448,504
2025-11-25 17:28:13,7415448,504
2025-11-25 17:28:14,7415448,504
2025-11-25 17:28:14,7415448,505
2025-11-25 17:28:14,7415448,505
2025-11-25 17:28:14,7415448,505
2025-11-25 17:28:14,7415448,505
2025-11-25 17:28:15,7415448,503
2025-11-25 17:28:15,7415448,503
2025-11-25 17:28:15,7415448,505
2025-11-25 17:28:15,7415448,505
2025-11-25 17:28:15,7415448,505
2025-11-25 17:28:16,7415448,504
2025-11-25 17:28:16,7415449,504
2025-11-25 17:28:16,7415449,505
2025-11-25 17:28:16,7415449,505
2025-11-25 17:28:16,7415449,505
2025-11-25 17:28:16,7415449,505
2025-11-25 17:28:17,7415449,506
2025-11-25 17:28:17,7415449,506
2025-11-25 17:28:17,7415449,506
2025-11-25 17:28:17,7415449,506
2025-11-25 17:28:17,7415449,506
2025-11-25 17:28:18,7415449,505
2025-11-25 17:28:18,7415449,505
2025-11-25 17:28:18,7415449,506
2025-11-25 17:28:18,7415449,506
2025-11-25 17:28:18,7415449,506
2025-11-25 17:28:19,7415449,506
2025-11-25 17:28:19,7415449,506
2025-11-25 17:28:19,7415449,505
2025-11-25 17:28:19,7415449,505
2025-11-25 17:28:19,7415449,505
2025-11-25 17:28:19,7415449,505
2025-11-25 17:28:20,7415449,505
2025-11-25 17:28:20,7415449,505
2025-11-25 17:28:20,7415449,506
2025-11-25 17:28:20,7415449,506
2025-11-25 17:28:20,7415449,506
2025-11-25 17:28:21,7415449,505
2025-11-25 17:28:21,7415449,505
2025-11-25 17:28:21,7415449,507
2025-11-25 17:28:21,7415449,507
2025-11-25 17:28:21,7415449,507
2025-11-25 17:28:21,7415449,507
2025-11-25 17:28:22,7415449,505
2025-11-25 17:28:22,7415449,505
2025-11-25 17:28:22,7415449,505
2025-11-25 17:28:22,7415449,505
2025-11-25 17:28:22,7415449,505
2025-11-25 17:28:23,7415449,505
2025-11-25 17:28:23,7415449,505
2025-11-25 17:28:23,7415449,506
2025-11-25 17:28:23,7415449,506
2025-11-25 17:28:23,7415450,507
2025-11-25 17:28:24,7415450,507
2025-11-25 17:28:24,7415450,506
2025-11-25 17:28:24,7415450,506
2025-11-25 17:28:24,7415450,507
2025-11-25 17:28:24,7415450,507
2025-11-25 17:28:24,7415450,507
2025-11-25 17:28:25,7415450,505
2025-11-25 17:28:25,7415450,505
2025-11-25 17:28:25,7415450,505
2025-11-25 17:28:25,7415450,505
2025-11-25 17:28:25,7415450,506
2025-11-25 17:28:26,7415450,506
2025-11-25 17:28:26,7415450,506
2025-11-25 17:28:26,7415450,505
2025-11-25 17:28:26,7415450,505
2025-11-25 17:28:26,7415450,504
2025-11-25 17:28:26,7415450,504
2025-11-25 17:28:27,7415450,504
2025-11-25 17:28:27,7415450,504
2025-11-25 17:28:27,7415450,505
2025-11-25 17:28:27,7415450,505
2025-11-25 17:28:27,7415450,505
2025-11-25 17:28:28,7415450,505
2025-11-25 17:28:28,7415450,505
2025-11-25 17:28:28,7415450,505
2025-11-25 17:28:28,7415450,505
2025-11-25 17:28:28,7415450,504
2025-11-25 17:28:29,7415450,504
2025-11-25 17:28:29,7415450,504
2025-11-25 17:28:29,7415450,504
2025-11-25 17:28:29,7415451,504
2025-11-25 17:28:29,7415451,506
2025-11-25 17:28:29,7415451,506
2025-11-25 17:28:30,7415451,506
2025-11-25 17:28:30,7415451,506
2025-11-25 17:28:30,7415451,506
2025-11-25 17:28:30,7415451,506
2025-11-25 17:28:30,7415451,505
2025-11-25 17:28:31,7415451,505
2025-11-25 17:28:31,7415451,505
2025-11-25 17:28:31,7415451,507
2025-11-25 17:28:31,7415451,507
2025-11-25 17:28:31,7415451,508
2025-11-25 17:28:32,7415451,508
2025-11-25 17:28:32,7415451,508
2025-11-25 17:28:32,7415451,508
2025-11-25 17:28:32,7415451,506
2025-11-25 17:28:32,7415451,506
2025-11-25 17:28:32,7415451,505
2025-11-25 17:28:33,7415451,505
2025-11-25 17:28:33,7415451,505
2025-11-25 17:28:33,7415451,504
2025-11-25 17:28:33,7415451,504
2025-11-25 17:28:33,7415451,506
2025-11-25 17:28:34,7415451,506
2025-11-25 17:28:34,7415451,506
2025-11-25 17:28:34,7415451,506
2025-11-25 17:28:34,7415451,506
2025-11-25 17:28:34,7415451,506
2025-11-25 17:28:34,7415451,504
2025-11-25 17:28:35,7415451,504
2025-11-25 17:28:35,7415451,504
2025-11-25 17:28:35,7415451,504
2025-11-25 17:28:35,7415451,504
2025-11-25 17:28:35,7415451,504
2025-11-25 17:28:36,7415452,504
2025-11-25 17:28:36,7415452,504
2025-11-25 17:28:36,7415452,504
2025-11-25 17:28:36,7415452,505
2025-11-25 17:28:36,7415452,506
2025-11-25 17:28:36,7415452,506
2025-11-25 17:28:37,7415452,506
2025-11-25 17:28:37,7415452,506
2025-11-25 17:28:37,7415452,506
2025-11-25 17:28:37,7415452,506
2025-11-25 17:28:37,7415452,507
2025-11-25 17:28:38,7415452,507
2025-11-25 17:28:38,7415452,507
2025-11-25 17:28:38,7415452,505
2025-11-25 17:28:38,7415452,505
2025-11-25 17:28:38,7415452,507
2025-11-25 17:28:39,7415452,507
2025-11-25 17:28:39,7415452,507
2025-11-25 17:28:39,7415452,507
2025-11-25 17:28:39,7415452,507
2025-11-25 17:28:39,7415452,507
2025-11-25 17:28:39,7415452,507
2025-11-25 17:28:40,7415452,507
2025-11-25 17:28:40,7415452,507
2025-11-25 17:28:40,7415452,505
2025-11-25 17:28:40,7415452,505
2025-11-25 17:28:40,7415452,506
2025-11-25 17:28:41,7415452,506
2025-11-25 17:28:41,7415452,506
2025-11-25 17:28:41,7415452,506
2025-11-25 17:28:41,7415452,506
2025-11-25 17:28:41,7415452,506
2025-11-25 17:28:42,7415452,506
2025-11-25 17:28:42,7415452,506
2025-11-25 17:28:42,7415452,506
2025-11-25 17:28:42,7415452,506
2025-11-25 17:28:42,7415452,506
2025-11-25 17:28:42,7415453,503
2025-11-25 17:28:43,7415453,503
2025-11-25 17:28:43,7415453,503
2025-11-25 17:28:43,7415453,504
2025-11-25 17:28:43,7415453,504
2025-11-25 17:28:43,7415453,504
2025-11-25 17:28:44,7415453,504
2025-11-25 17:28:44,7415453,504
2025-11-25 17:28:44,7415453,504
2025-11-25 17:28:44,7415453,504
2025-11-25 17:28:44,7415453,504
2025-11-25 17:28:44,7415453,504
2025-11-25 17:28:45,7415453,504
2025-11-25 17:28:45,7415453,504
2025-11-25 17:28:45,7415453,504
2025-11-25 17:28:45,7415453,504
2025-11-25 17:28:45,7415453,508
2025-11-25 17:28:46,7415453,508
2025-11-25 17:28:46,7415453,508
2025-11-25 17:28:46,7415453,508
2025-11-25 17:28:46,7415453,504
2025-11-25 17:28:46,7415453,502
2025-11-25 17:28:47,7415453,502
2025-11-25 17:28:47,7415453,502
2025-11-25 17:28:47,7415453,502
2025-11-25 17:28:47,7415453,502
2025-11-25 17:28:47,7415453,502
2025-11-25 17:28:47,7415453,506
2025-11-25 17:28:48,7415453,506
2025-11-25 17:28:48,7415453,506
2025-11-25 17:28:48,7415453,504
2025-11-25 17:28:48,7415453,504
2025-11-25 17:28:48,7415453,505
2025-11-25 17:28:49,7415453,505
2025-11-25 17:28:49,7415453,505
2025-11-25 17:28:49,7415453,505
2025-11-25 17:28:49,7415454,504
2025-11-25 17:28:49,7415454,504
